taxes_id,property_id,Tax,Tax_Flag
2993,2993,7484,
2994,2994,3930,
2995,2995,7296,
2996,2996,5948,
2997,2997,3756,
2998,2998,8109,
2999,2999,7046,
3000,3000,9554,
3001,3001,1976,
3002,3002,7937,
3003,3003,6755,
3004,3004,4768,
3005,3005,3887,
3006,3006,7809,
3007,3007,3249,
3008,3008,4287,
3009,3009,2402,
3010,3010,7779,
3011,3011,2816,
3012,3012,9636,
3013,3013,8315,
3014,3014,7678,
3015,3015,2989,
3016,3016,2358,
3017,3017,5184,
3018,3018,5514,
3019,3019,2276,
3020,3020,9236,
3021,3021,8606,
3022,3022,9498,
3023,3023,2352,
3024,3024,8346,
3025,3025,8184,
3026,3026,8840,
3027,3027,2635,
3028,3028,4432,
3029,3029,4961,
3030,3030,9097,
3031,3031,5627,
3032,3032,6229,
3033,3033,6242,
3034,3034,2480,
3035,3035,8562,
3036,3036,2950,
3037,3037,8549,
3038,3038,1882,
3039,3039,6092,
3040,3040,3667,
3041,3041,4828,
3042,3042,4663,
3043,3043,5082,
3044,3044,8653,
3045,3045,9258,
3046,3046,5240,
3047,3047,3309,
3048,3048,3425,
3049,3049,4309,
3050,3050,9762,
3051,3051,8706,
3052,3052,6978,
3053,3053,2056,
3054,3054,7192,
3055,3055,9859,
3056,3056,8755,
3057,3057,6505,
3058,3058,7404,
3059,3059,8930,
3060,3060,5424,
3061,3061,3424,
3062,3062,3578,
3063,3063,3285,
3064,3064,7511,
3065,3065,7727,
3066,3066,7675,
3067,3067,1972,
3068,3068,3476,
3069,3069,6795,
3070,3070,9171,
3071,3071,9722,
3072,3072,5933,
3073,3073,9480,
3074,3074,1771,
3075,3075,7898,
3076,3076,9912,
3077,3077,1815,
3078,3078,6368,
3079,3079,2729,
3080,3080,2268,
3081,3081,5991,
3082,3082,2080,
3083,3083,7416,
3084,3084,7021,
3085,3085,3813,
3086,3086,4048,
3087,3087,8494,
3088,3088,5071,
3089,3089,4749,
3090,3090,4359,
3091,3091,9305,
3092,3092,5353,
3093,3093,4815,
3094,3094,5572,
3095,3095,6689,
3096,3096,9675,
3097,3097,4258,
3098,3098,6472,
3099,3099,5759,
3100,3100,8734,
3101,3101,4992,
3102,3102,2290,
3103,3103,3590,
3104,3104,7815,
3105,3105,8393,
3106,3106,8194,
3107,3107,9760,
3108,3108,6202,
3109,3109,5162,
3110,3110,1737,
3111,3111,7684,
3112,3112,3802,
3113,3113,5879,
3114,3114,5064,
3115,3115,8080,
3116,3116,6153,
3117,3117,6057,
3118,3118,2868,
3119,3119,3741,
3120,3120,2514,
3121,3121,4351,
3122,3122,6290,
3123,3123,1927,
3124,3124,3053,
3125,3125,4985,
3126,3126,7736,
3127,3127,9776,
3128,3128,6708,
3129,3129,4509,
3130,3130,7793,
3131,3131,5068,
3132,3132,2926,
3133,3133,5654,
3134,3134,2006,
3135,3135,8863,
3136,3136,8113,
3137,3137,7452,
3138,3138,4399,
3139,3139,2574,
3140,3140,3353,
3141,3141,3741,
3142,3142,7988,
3143,3143,9141,
3144,3144,2566,
3145,3145,4570,
3146,3146,8576,
3147,3147,4454,
3148,3148,8417,
3149,3149,5665,
3150,3150,8193,
3151,3151,1647,
3152,3152,1621,
3153,3153,2618,
3154,3154,3487,
3155,3155,9959,
3156,3156,9696,
3157,3157,9303,
3158,3158,9223,
3159,3159,3725,
3160,3160,5186,
3161,3161,9479,
3162,3162,3354,
3163,3163,1666,
3164,3164,3724,
3165,3165,8219,
3166,3166,7283,
3167,3167,8002,
3168,3168,3702,
3169,3169,3394,
3170,3170,2227,
3171,3171,3044,
3172,3172,2629,
3173,3173,3081,
3174,3174,7516,
3175,3175,6078,
3176,3176,7718,
3177,3177,3161,
3178,3178,2720,
3179,3179,4675,
3180,3180,6453,
3181,3181,7420,
3182,3182,2013,
3183,3183,7995,
3184,3184,4506,
3185,3185,5399,
3186,3186,8234,
3187,3187,9404,
3188,3188,8973,
3189,3189,8201,
3190,3190,9930,
3191,3191,2451,
3192,3192,8151,
3193,3193,3453,
3194,3194,4619,
3195,3195,3699,
3196,3196,9154,
3197,3197,5114,
3198,3198,6596,
3199,3199,8866,
3200,3200,1525,
3201,3201,9314,
3202,3202,5144,
3203,3203,9926,
3204,3204,8200,
3205,3205,8017,
3206,3206,3036,
3207,3207,3386,
3208,3208,8808,
3209,3209,7892,
3210,3210,7991,
3211,3211,2786,
3212,3212,4315,
3213,3213,8919,
3214,3214,4556,
3215,3215,8221,
3216,3216,9357,
3217,3217,9796,
3218,3218,7221,
3219,3219,6127,
3220,3220,4491,
3221,3221,2052,
3222,3222,7570,
3223,3223,7729,
3224,3224,5010,
3225,3225,6138,
3226,3226,6681,
3227,3227,6224,
3228,3228,9598,
3229,3229,7584,
3230,3230,3171,
3231,3231,8223,
3232,3232,2874,
3233,3233,6393,
3234,3234,4573,
3235,3235,8839,
3236,3236,9350,
3237,3237,2727,
3238,3238,4571,
3239,3239,4114,
3240,3240,7546,
3241,3241,5409,
3242,3242,5808,
3243,3243,9731,
3244,3244,4088,
3245,3245,9579,
3246,3246,7770,
3247,3247,9971,
3248,3248,9988,
3249,3249,6607,
3250,3250,6175,
3251,3251,1909,
3252,3252,1722,
3253,3253,5612,
3254,3254,6168,
3255,3255,9647,
3256,3256,8644,
3257,3257,4701,
3258,3258,9393,
3259,3259,5007,
3260,3260,9268,
3261,3261,6288,
3262,3262,3336,
3263,3263,3317,
3264,3264,7686,
3265,3265,5225,
3266,3266,5624,
3267,3267,2840,
3268,3268,3599,
3269,3269,4456,
3270,3270,5161,
3271,3271,2547,
3272,3272,7466,
3273,3273,5156,
3274,3274,8020,
3275,3275,9369,
3276,3276,3228,
3277,3277,3710,
3278,3278,6201,
3279,3279,9453,
3280,3280,9401,
3281,3281,6044,
3282,3282,1689,
3283,3283,4601,
3284,3284,7393,
3285,3285,2188,
3286,3286,1683,
3287,3287,6889,
3288,3288,1522,
3289,3289,7071,
3290,3290,1779,
3291,3291,5245,
3292,3292,4612,
3293,3293,7436,
3294,3294,9915,
3295,3295,8483,
3296,3296,9347,
3297,3297,5417,
3298,3298,2989,
3299,3299,3356,
3300,3300,8547,
3301,3301,2920,
3302,3302,2957,
3303,3303,4220,
3304,3304,7338,
3305,3305,2758,
3306,3306,5321,
3307,3307,6740,
3308,3308,9288,
3309,3309,8724,
3310,3310,7235,
3311,3311,1949,
3312,3312,9604,
3313,3313,8942,
3314,3314,8429,
3315,3315,5154,
3316,3316,4752,
3317,3317,2995,
3318,3318,8330,
3319,3319,4061,
3320,3320,1977,
3321,3321,8382,
3322,3322,6839,
3323,3323,2541,
3324,3324,7726,
3325,3325,4280,
3326,3326,3990,
3327,3327,5782,
3328,3328,5064,
3329,3329,2045,
3330,3330,2475,
3331,3331,3912,
3332,3332,5783,
3333,3333,5863,
3334,3334,5889,
3335,3335,2230,
3336,3336,2094,
3337,3337,8783,
3338,3338,9256,
3339,3339,6490,
3340,3340,2864,
3341,3341,4603,
3342,3342,4848,
3343,3343,4349,
3344,3344,5108,
3345,3345,3459,
3346,3346,9551,
3347,3347,7450,
3348,3348,2864,
3349,3349,7209,
3350,3350,2881,
3351,3351,5747,
3352,3352,6374,
3353,3353,5211,
3354,3354,7402,
3355,3355,7294,
3356,3356,2573,
3357,3357,3060,
3358,3358,5679,
3359,3359,4962,
3360,3360,8229,
3361,3361,6564,
3362,3362,4122,
3363,3363,4950,
3364,3364,7543,
3365,3365,2406,
3366,3366,6125,
3367,3367,3655,
3368,3368,3364,
3369,3369,9809,
3370,3370,4922,
3371,3371,7729,
3372,3372,3112,
3373,3373,2802,
3374,3374,3163,
3375,3375,3194,
3376,3376,9252,
3377,3377,4203,
3378,3378,9705,
3379,3379,4725,
3380,3380,8293,
3381,3381,6417,
3382,3382,2961,
3383,3383,8365,
3384,3384,4910,
3385,3385,7569,
3386,3386,4094,
3387,3387,3584,
3388,3388,9820,
3389,3389,1946,
3390,3390,4004,
3391,3391,8378,
3392,3392,5753,
3393,3393,5092,
3394,3394,2409,
3395,3395,5317,
3396,3396,9419,
3397,3397,5950,
3398,3398,3199,
3399,3399,8935,
3400,3400,4532,
3401,3401,1958,
3402,3402,3906,
3403,3403,9195,
3404,3404,8102,
3405,3405,4113,
3406,3406,2824,
3407,3407,7192,
3408,3408,9472,
3409,3409,6716,
3410,3410,5623,
3411,3411,2348,
3412,3412,9528,
3413,3413,6151,
3414,3414,9857,
3415,3415,6518,
3416,3416,6317,
3417,3417,1992,
3418,3418,4825,
3419,3419,1577,
3420,3420,1682,
3421,3421,4788,
3422,3422,7388,
3423,3423,7901,
3424,3424,7797,
3425,3425,7425,
3426,3426,7002,
3427,3427,9657,
3428,3428,4597,
3429,3429,6322,
3430,3430,3158,
3431,3431,4068,
3432,3432,1623,
3433,3433,5501,
3434,3434,2607,
3435,3435,9154,
3436,3436,4687,
3437,3437,6757,
3438,3438,2157,
3439,3439,9492,
3440,3440,3051,
3441,3441,2890,
3442,3442,6032,
3443,3443,2068,
3444,3444,4869,
3445,3445,9748,
3446,3446,9898,
3447,3447,9385,
3448,3448,8874,
3449,3449,4981,
3450,3450,5046,
3451,3451,1760,
3452,3452,9614,
3453,3453,9060,
3454,3454,4557,
3455,3455,1984,
3456,3456,9570,
3457,3457,2230,
3458,3458,2488,
3459,3459,5510,
3460,3460,9643,
3461,3461,8117,
3462,3462,4461,
3463,3463,1736,
3464,3464,9532,
3465,3465,5783,
3466,3466,2069,
3467,3467,7303,
3468,3468,2029,
3469,3469,8887,
3470,3470,8593,
3471,3471,9317,
3472,3472,8820,
3473,3473,2633,
3474,3474,2199,
3475,3475,2705,
3476,3476,8378,
3477,3477,7550,
3478,3478,9248,
3479,3479,5373,
3480,3480,3762,
3481,3481,5007,
3482,3482,2399,
3483,3483,7891,
3484,3484,4809,
3485,3485,2368,
3486,3486,3222,
3487,3487,9100,
3488,3488,5502,
3489,3489,2260,
3490,3490,7986,
3491,3491,8307,
3492,3492,6751,
3493,3493,8040,
3494,3494,7599,
3495,3495,2624,
3496,3496,7461,
3497,3497,2989,
3498,3498,7352,
3499,3499,8914,
3500,3500,9144,
3501,3501,2362,
3502,3502,8249,
3503,3503,8630,
3504,3504,4701,
3505,3505,7040,
3506,3506,5091,
3507,3507,8668,
3508,3508,5747,
3509,3509,5151,
3510,3510,7029,
3511,3511,2900,
3512,3512,5630,
3513,3513,5369,
3514,3514,7100,
3515,3515,2522,
3516,3516,8201,
3517,3517,8336,
3518,3518,5494,
3519,3519,7056,
3520,3520,2710,
3521,3521,6171,
3522,3522,7993,
3523,3523,3712,
3524,3524,4163,
3525,3525,7908,
3526,3526,1838,
3527,3527,7771,
3528,3528,2967,
3529,3529,1660,
3530,3530,7433,
3531,3531,5017,
3532,3532,4349,
3533,3533,9072,
3534,3534,4461,
3535,3535,2204,
3536,3536,7273,
3537,3537,8869,
3538,3538,5974,
3539,3539,9089,
3540,3540,1884,
3541,3541,5619,
3542,3542,5761,
3543,3543,2285,
3544,3544,3411,
3545,3545,5045,
3546,3546,5714,
3547,3547,4123,
3548,3548,8333,
3549,3549,1557,
3550,3550,3043,
3551,3551,4116,
3552,3552,2962,
3553,3553,4676,
3554,3554,9935,
3555,3555,9680,
3556,3556,5587,
3557,3557,9315,
3558,3558,6108,
3559,3559,1732,
3560,3560,6852,
3561,3561,5568,
3562,3562,5250,
3563,3563,9120,
3564,3564,5813,
3565,3565,9115,
3566,3566,2770,
3567,3567,9373,
3568,3568,3078,
3569,3569,8915,
3570,3570,5004,
3571,3571,5462,
3572,3572,9520,
3573,3573,2239,
3574,3574,9025,
3575,3575,5064,
3576,3576,5279,
3577,3577,5489,
3578,3578,8616,
3579,3579,6552,
3580,3580,7587,
3581,3581,2563,
3582,3582,8836,
3583,3583,2972,
3584,3584,5638,
3585,3585,6035,
3586,3586,5134,
3587,3587,3943,
3588,3588,7443,
3589,3589,9506,
3590,3590,2689,
3591,3591,2843,
3592,3592,5223,
3593,3593,3729,
3594,3594,5467,
3595,3595,7535,
3596,3596,2085,
3597,3597,1679,
3598,3598,4816,
3599,3599,2994,
3600,3600,1788,
3601,3601,6251,
3602,3602,7785,
3603,3603,4537,
3604,3604,2197,
3605,3605,8767,
3606,3606,5023,
3607,3607,4788,
3608,3608,5323,
3609,3609,7588,
3610,3610,4843,
3611,3611,4078,
3612,3612,7121,
3613,3613,4735,
3614,3614,6170,
3615,3615,2095,
3616,3616,1626,
3617,3617,2036,
3618,3618,8743,
3619,3619,2784,
3620,3620,8868,
3621,3621,3809,
3622,3622,6137,
3623,3623,6057,
3624,3624,7123,
3625,3625,4220,
3626,3626,4807,
3627,3627,2801,
3628,3628,2168,
3629,3629,2626,
3630,3630,7348,
3631,3631,7193,
3632,3632,7630,
3633,3633,4703,
3634,3634,8152,
3635,3635,9620,
3636,3636,5891,
3637,3637,7980,
3638,3638,3706,
3639,3639,5731,
3640,3640,6644,
3641,3641,3934,
3642,3642,6601,
3643,3643,1913,
3644,3644,7282,
3645,3645,4889,
3646,3646,2460,
3647,3647,9738,
3648,3648,1769,
3649,3649,8224,
3650,3650,5964,
3651,3651,7819,
3652,3652,9251,
3653,3653,8965,
3654,3654,7190,
3655,3655,5423,
3656,3656,3626,
3657,3657,6132,
3658,3658,6420,
3659,3659,4098,
3660,3660,7119,
3661,3661,4347,
3662,3662,5606,
3663,3663,2276,
3664,3664,5458,
3665,3665,9684,
3666,3666,1658,
3667,3667,6292,
3668,3668,9488,
3669,3669,4410,
3670,3670,2291,
3671,3671,4392,
3672,3672,5523,
3673,3673,9407,
3674,3674,2159,
3675,3675,7335,
3676,3676,1707,
3677,3677,9790,
3678,3678,9931,
3679,3679,5628,
3680,3680,7736,
3681,3681,9118,
3682,3682,4562,
3683,3683,2821,
3684,3684,9046,
3685,3685,1708,
3686,3686,6457,
3687,3687,4610,
3688,3688,2353,
3689,3689,1721,
3690,3690,1924,
3691,3691,8213,
3692,3692,6645,
3693,3693,3220,
3694,3694,5013,
3695,3695,4118,
3696,3696,8070,
3697,3697,3088,
3698,3698,4186,
3699,3699,9953,
3700,3700,5135,
3701,3701,4003,
3702,3702,3383,
3703,3703,3303,
3704,3704,4787,
3705,3705,4662,
3706,3706,4360,
3707,3707,6678,
3708,3708,6082,
3709,3709,9200,
3710,3710,4222,
3711,3711,9485,
3712,3712,7579,
3713,3713,8678,
3714,3714,6762,
3715,3715,8515,
3716,3716,6135,
3717,3717,6557,
3718,3718,1509,
3719,3719,4973,
3720,3720,6361,
3721,3721,7413,
3722,3722,3445,
3723,3723,2423,
3724,3724,8302,
3725,3725,5880,
3726,3726,2931,
3727,3727,3641,
3728,3728,5943,
3729,3729,5260,
3730,3730,3263,
3731,3731,2117,
3732,3732,9283,
3733,3733,9922,
3734,3734,8940,
3735,3735,7754,
3736,3736,3981,
3737,3737,2324,
3738,3738,2960,
3739,3739,8205,
3740,3740,4052,
3741,3741,9550,
3742,3742,4283,
3743,3743,3397,
3744,3744,6150,
3745,3745,9915,
3746,3746,6678,
3747,3747,3589,
3748,3748,9970,
3749,3749,2384,
3750,3750,7575,
3751,3751,6202,
3752,3752,4149,
3753,3753,5161,
3754,3754,5001,
3755,3755,5538,
3756,3756,4496,
3757,3757,9101,
3758,3758,5975,
3759,3759,8854,
3760,3760,7722,
3761,3761,7892,
3762,3762,2559,
3763,3763,7414,
3764,3764,5118,
3765,3765,2745,
3766,3766,2945,
3767,3767,7364,
3768,3768,9690,
3769,3769,8357,
3770,3770,6128,
3771,3771,8116,
3772,3772,3754,
3773,3773,1524,
3774,3774,1782,
3775,3775,9642,
3776,3776,8261,
3777,3777,9144,
3778,3778,1522,
3779,3779,8220,
3780,3780,5965,
3781,3781,3290,
3782,3782,8941,
3783,3783,5692,
3784,3784,6524,
3785,3785,8825,
3786,3786,7238,
3787,3787,8276,
3788,3788,2966,
3789,3789,7301,
3790,3790,7060,
3791,3791,9795,
3792,3792,8386,
3793,3793,9305,
3794,3794,1671,
3795,3795,1733,
3796,3796,5020,
3797,3797,4121,
3798,3798,9173,
3799,3799,3612,
3800,3800,8101,
3801,3801,6263,
3802,3802,6774,
3803,3803,6369,
3804,3804,4322,
3805,3805,1579,
3806,3806,6843,
3807,3807,5359,
3808,3808,4706,
3809,3809,8763,
3810,3810,6984,
3811,3811,2802,
3812,3812,6570,
3813,3813,1589,
3814,3814,9522,
3815,3815,5899,
3816,3816,9450,
3817,3817,8996,
3818,3818,9282,
3819,3819,2504,
3820,3820,8708,
3821,3821,5471,
3822,3822,6411,
3823,3823,4011,
3824,3824,2351,
3825,3825,5056,
3826,3826,3680,
3827,3827,2896,
3828,3828,3047,
3829,3829,3455,
3830,3830,9830,
3831,3831,6249,
3832,3832,5322,
3833,3833,2957,
3834,3834,9718,
3835,3835,4653,
3836,3836,6311,
3837,3837,7118,
3838,3838,3999,
3839,3839,8707,
3840,3840,6649,
3841,3841,1559,
3842,3842,7615,
3843,3843,3799,
3844,3844,2861,
3845,3845,4559,
3846,3846,5692,
3847,3847,3488,
3848,3848,3447,
3849,3849,9142,
3850,3850,2205,
3851,3851,2869,
3852,3852,9868,
3853,3853,7854,
3854,3854,2874,
3855,3855,5971,
3856,3856,5782,
3857,3857,9826,
3858,3858,3936,
3859,3859,6339,
3860,3860,5793,
3861,3861,7603,
3862,3862,5727,
3863,3863,2145,
3864,3864,3894,
3865,3865,7637,
3866,3866,5704,
3867,3867,9645,
3868,3868,4932,
3869,3869,4450,
3870,3870,4806,
3871,3871,5304,
3872,3872,2350,
3873,3873,8320,
3874,3874,5251,
3875,3875,7511,
3876,3876,8525,
3877,3877,7967,
3878,3878,9575,
3879,3879,1665,
3880,3880,7811,
3881,3881,8806,
3882,3882,6129,
3883,3883,5302,
3884,3884,9013,
3885,3885,8034,
3886,3886,4857,
3887,3887,8929,
3888,3888,6427,
3889,3889,4999,
3890,3890,3757,
3891,3891,9739,
3892,3892,8135,
3893,3893,4883,
3894,3894,2878,
3895,3895,5787,
3896,3896,5737,
3897,3897,5470,
3898,3898,8160,
3899,3899,5108,
3900,3900,5890,
3901,3901,4027,
3902,3902,7495,
3903,3903,6331,
3904,3904,5907,
3905,3905,8675,
3906,3906,1500,
3907,3907,8028,
3908,3908,6817,
3909,3909,6717,
3910,3910,3100,
3911,3911,4589,
3912,3912,6858,
3913,3913,4570,
3914,3914,9711,
3915,3915,9385,
3916,3916,2447,
3917,3917,2953,
3918,3918,9005,
3919,3919,4365,
3920,3920,2449,
3921,3921,4718,
3922,3922,6706,
3923,3923,9811,
3924,3924,2495,
3925,3925,7279,
3926,3926,6204,
3927,3927,8587,
3928,3928,5925,
3929,3929,4172,
3930,3930,9502,
3931,3931,8455,
3932,3932,8880,
3933,3933,6663,
3934,3934,7213,
3935,3935,4735,
3936,3936,6837,
3937,3937,4765,
3938,3938,7385,
3939,3939,5346,
3940,3940,6732,
3941,3941,1598,
3942,3942,6629,
3943,3943,7784,
3944,3944,4055,
3945,3945,7908,
3946,3946,8459,
3947,3947,9103,
3948,3948,7984,
3949,3949,9299,
3950,3950,9103,
3951,3951,2996,
3952,3952,4599,
3953,3953,6580,
3954,3954,6374,
3955,3955,4135,
3956,3956,2427,
3957,3957,4699,
3958,3958,3299,
3959,3959,3363,
3960,3960,7680,
3961,3961,3901,
3962,3962,2952,
3963,3963,1611,
3964,3964,5288,
3965,3965,7658,
3966,3966,5894,
3967,3967,8680,
3968,3968,5738,
3969,3969,9778,
3970,3970,8102,
3971,3971,7341,
3972,3972,6058,
3973,3973,3597,
3974,3974,9278,
3975,3975,2696,
3976,3976,4908,
3977,3977,9045,
3978,3978,7352,
3979,3979,9037,
3980,3980,9882,
3981,3981,6114,
3982,3982,6706,
3983,3983,5764,
3984,3984,5193,
3985,3985,5199,
3986,3986,8000,
3987,3987,8038,
3988,3988,1906,
3989,3989,5663,
3990,3990,7325,
3991,3991,6377,
3992,3992,6367,
3993,3993,8558,
3994,3994,5270,
3995,3995,2883,
3996,3996,3843,
3997,3997,4894,
3998,3998,3571,
3999,3999,3001,
4000,4000,4746,
4001,4001,7124,
4002,4002,9800,
4003,4003,3537,
4004,4004,6155,
4005,4005,8566,
4006,4006,2394,
4007,4007,3962,
4008,4008,2716,
4009,4009,8898,
4010,4010,6520,
4011,4011,6310,
4012,4012,3946,
4013,4013,2194,
4014,4014,4571,
4015,4015,6669,
4016,4016,6553,
4017,4017,9974,
4018,4018,7942,
4019,4019,1751,
4020,4020,6428,
4021,4021,2274,
4022,4022,8570,
4023,4023,8817,
4024,4024,4960,
4025,4025,1748,
4026,4026,7942,
4027,4027,4500,
4028,4028,7054,
4029,4029,8678,
4030,4030,7701,
4031,4031,9511,
4032,4032,9581,
4033,4033,9287,
4034,4034,3617,
4035,4035,4362,
4036,4036,9751,
4037,4037,3108,
4038,4038,8716,
4039,4039,6043,
4040,4040,5717,
4041,4041,3180,
4042,4042,6808,
4043,4043,6464,
4044,4044,1818,
4045,4045,1502,
4046,4046,6620,
4047,4047,7399,
4048,4048,5418,
4049,4049,2367,
4050,4050,6370,
4051,4051,4369,
4052,4052,9016,
4053,4053,7235,
4054,4054,7363,
4055,4055,7610,
4056,4056,4296,
4057,4057,8712,
4058,4058,9644,
4059,4059,4471,
4060,4060,8937,
4061,4061,5786,
4062,4062,9932,
4063,4063,9512,
4064,4064,9732,
4065,4065,3808,
4066,4066,9113,
4067,4067,5026,
4068,4068,5561,
4069,4069,7058,
4070,4070,3830,
4071,4071,7367,
4072,4072,6064,
4073,4073,1673,
4074,4074,8240,
4075,4075,5025,
4076,4076,2964,
4077,4077,1986,
4078,4078,1918,
4079,4079,8101,
4080,4080,4572,
4081,4081,6378,
4082,4082,2588,
4083,4083,5004,
4084,4084,7826,
4085,4085,2591,
4086,4086,9905,
4087,4087,6872,
4088,4088,7480,
4089,4089,6468,
4090,4090,8646,
4091,4091,3855,
4092,4092,9352,
4093,4093,5648,
4094,4094,9307,
4095,4095,1814,
4096,4096,7420,
4097,4097,4761,
4098,4098,4709,
4099,4099,3110,
4100,4100,3769,
4101,4101,7659,
4102,4102,9393,
4103,4103,8929,
4104,4104,6288,
4105,4105,2295,
4106,4106,5186,
4107,4107,8187,
4108,4108,9932,
4109,4109,3542,
4110,4110,9568,
4111,4111,4845,
4112,4112,7512,
4113,4113,5342,
4114,4114,6276,
4115,4115,4895,
4116,4116,9177,
4117,4117,4798,
4118,4118,7144,
4119,4119,5162,
4120,4120,8861,
4121,4121,8720,
4122,4122,1734,
4123,4123,7246,
4124,4124,2981,
4125,4125,2847,
4126,4126,8567,
4127,4127,6819,
4128,4128,5823,
4129,4129,9282,
4130,4130,1576,
4131,4131,5949,
4132,4132,3716,
4133,4133,7204,
4134,4134,1799,
4135,4135,3214,
4136,4136,2821,
4137,4137,6647,
4138,4138,9284,
4139,4139,3940,
4140,4140,9690,
4141,4141,3015,
4142,4142,4721,
4143,4143,2160,
4144,4144,7532,
4145,4145,5115,
4146,4146,8722,
4147,4147,7146,
4148,4148,9358,
4149,4149,3081,
4150,4150,8441,
4151,4151,2082,
4152,4152,4710,
4153,4153,8570,
4154,4154,5408,
4155,4155,5616,
4156,4156,3607,
4157,4157,9844,
4158,4158,7709,
4159,4159,4179,
4160,4160,8150,
4161,4161,1830,
4162,4162,5943,
4163,4163,5120,
4164,4164,8289,
4165,4165,2396,
4166,4166,2180,
4167,4167,4141,
4168,4168,8769,
4169,4169,1860,
4170,4170,2225,
4171,4171,2373,
4172,4172,6370,
4173,4173,2443,
4174,4174,6000,
4175,4175,5170,
4176,4176,6223,
4177,4177,2057,
4178,4178,9378,
4179,4179,3630,
4180,4180,4023,
4181,4181,3562,
4182,4182,2710,
4183,4183,4185,
4184,4184,3100,
4185,4185,8931,
4186,4186,4759,
4187,4187,2784,
4188,4188,5150,
4189,4189,3696,
4190,4190,2899,
4191,4191,9410,
4192,4192,9745,
4193,4193,8894,
4194,4194,2996,
4195,4195,5699,
4196,4196,6498,
4197,4197,9385,
4198,4198,4801,
4199,4199,5490,
4200,4200,3553,
4201,4201,7189,
4202,4202,2239,
4203,4203,6937,
4204,4204,4382,
4205,4205,6757,
4206,4206,3844,
4207,4207,2843,
4208,4208,9725,
4209,4209,5032,
4210,4210,6899,
4211,4211,4039,
4212,4212,9927,
4213,4213,5380,
4214,4214,3627,
4215,4215,5166,
4216,4216,5879,
4217,4217,3323,
4218,4218,2912,
4219,4219,2515,
4220,4220,1975,
4221,4221,5433,
4222,4222,4525,
4223,4223,8213,
4224,4224,3871,
4225,4225,3540,
4226,4226,8963,
4227,4227,9511,
4228,4228,6337,
4229,4229,3151,
4230,4230,7120,
4231,4231,3312,
4232,4232,3699,
4233,4233,6756,
4234,4234,2818,
4235,4235,6962,
4236,4236,4535,
4237,4237,9042,
4238,4238,6353,
4239,4239,2397,
4240,4240,7638,
4241,4241,7194,
4242,4242,5748,
4243,4243,4568,
4244,4244,2456,
4245,4245,1541,
4246,4246,5289,
4247,4247,1659,
4248,4248,5384,
4249,4249,3626,
4250,4250,1583,
4251,4251,6247,
4252,4252,4601,
4253,4253,5280,
4254,4254,7200,
4255,4255,7149,
4256,4256,5884,
4257,4257,4583,
4258,4258,3347,
4259,4259,9863,
4260,4260,1858,
4261,4261,8700,
4262,4262,6182,
4263,4263,4651,
4264,4264,2492,
4265,4265,2018,
4266,4266,2898,
4267,4267,4341,
4268,4268,6180,
4269,4269,6030,
4270,4270,4956,
4271,4271,7092,
4272,4272,6074,
4273,4273,1578,
4274,4274,2771,
4275,4275,5921,
4276,4276,4309,
4277,4277,7506,
4278,4278,9955,
4279,4279,6647,
4280,4280,9061,
4281,4281,8156,
4282,4282,8469,
4283,4283,6903,
4284,4284,5827,
4285,4285,2501,
4286,4286,1814,
4287,4287,3839,
4288,4288,7184,
4289,4289,2260,
4290,4290,2205,
4291,4291,8838,
4292,4292,9277,
4293,4293,6849,
4294,4294,9650,
4295,4295,9453,
4296,4296,6968,
4297,4297,5355,
4298,4298,8874,
4299,4299,9538,
4300,4300,6065,
4301,4301,4987,
4302,4302,2421,
4303,4303,7671,
4304,4304,1819,
4305,4305,2680,
4306,4306,5051,
4307,4307,5155,
4308,4308,4502,
4309,4309,9023,
4310,4310,8205,
4311,4311,9048,
4312,4312,6864,
4313,4313,9301,
4314,4314,5393,
4315,4315,9349,
4316,4316,3816,
4317,4317,3002,
4318,4318,7438,
4319,4319,4379,
4320,4320,8393,
4321,4321,9263,
4322,4322,9196,
4323,4323,3979,
4324,4324,3406,
4325,4325,5841,
4326,4326,9346,
4327,4327,5511,
4328,4328,4401,
4329,4329,1664,
4330,4330,2730,
4331,4331,5019,
4332,4332,6965,
4333,4333,9842,
4334,4334,6088,
4335,4335,5849,
4336,4336,1817,
4337,4337,1590,
4338,4338,6449,
4339,4339,4921,
4340,4340,6417,
4341,4341,9985,
4342,4342,1897,
4343,4343,6832,
4344,4344,9777,
4345,4345,5652,
4346,4346,3416,
4347,4347,1830,
4348,4348,3027,
4349,4349,7901,
4350,4350,5841,
4351,4351,1663,
4352,4352,7484,
4353,4353,8476,
4354,4354,9913,
4355,4355,7331,
4356,4356,2193,
4357,4357,6265,
4358,4358,8809,
4359,4359,9272,
4360,4360,6572,
4361,4361,3492,
4362,4362,3043,
4363,4363,4055,
4364,4364,6388,
4365,4365,7929,
4366,4366,4786,
4367,4367,6116,
4368,4368,4333,
4369,4369,7956,
4370,4370,3926,
4371,4371,2906,
4372,4372,4620,
4373,4373,8322,
4374,4374,4883,
4375,4375,2059,
4376,4376,6235,
4377,4377,7437,
4378,4378,4542,
4379,4379,9109,
4380,4380,6939,
4381,4381,8840,
4382,4382,8649,
4383,4383,1812,
4384,4384,9172,
4385,4385,9601,
4386,4386,5990,
4387,4387,2123,
4388,4388,1995,
4389,4389,8942,
